a004ff4a2002ad51cdc8aeaa87cc251f199c2918e48d526e5062c24395a1b722c58a2d8e1f629e7579ad88291f6354f2b217f811b53467602853e015e25f33f2,Chrome|Opera,4/22/2016,14:33:50,Eastern Daylight Time,8,"[N/A, 28cb66efd749603394b1017f2c766b5d322478ea0bd0b0b98f8130fdff771481754236aea5be5e38bf15ca67655cfa6022cd6b195b194f3d3840affd76bd62bb, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, N/A]","[N/A, 28cb66efd749603394b1017f2c766b5d322478ea0bd0b0b98f8130fdff771481754236aea5be5e38bf15ca67655cfa6022cd6b195b194f3d3840affd76bd62bb, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, 237916eb3ac0772e8e9ab8c7f6025911c687ed82624f8eade60c442372af81b1334ffac2c6e8910a8f60e896d0451c6010438005d88208a5103aec4c36565518]",b9d27106643abebfa52760c36412e5f06a8d3fd5e464068fcf183dec7a70b1d50028ddeeb4040594304edde145f7c4d222108940b08e46f26baffe2e2254bcf5,"[moatads.com, disqus.com, googletagservices.com, youtube.com, scorecardresearch.com, nytcn.me, mathjax.org, lijit.com, cloudflare.com, chartbeat.net, optimizely.com, celtra.com, adadvisor.net, doubleclick.net, keywee.co, tidaltv.com, googletagmanager.com, propgoservice.com, fonts.googleapis.com, brealtime.com, googlesyndication.com, d3lar09xbwlsge.cloudfront.net, ixiaa.com, facebook.com, amazon-adsystem.com, imrworldwide.com, voicefive.com, adnxs.com, nr-data.net, media.net, dynamicyield.com, openx.net, serving-sys.com, vimeo.com, neutrinomediagroup.com, atdmt.com, edgekey.net, dc8xl0ndzn2cb.cloudfront.net, krxd.net, clicktale.net, facebook.net, d1f1eryiqyjs0r.cloudfront.net, iasds01.com, nyt.com, newrelic.com, mathtag.com, documentcloud.org, adsafeprotected.com, d2yvfuw6x7g4c0.cloudfront.net, us-east-1.elb.amazonaws.com, adobe.com, criteo.com, moatpixel.com, smartadserver.com, akamai.net, nytlog.com, visualdna.com, tagsrvcs.com, jquery.com, d3q1qj9jzsu8nw.cloudfront.net, google-analytics.com, kargo.com, google.com, adsrvr.org]"
d7a3ad8b80d3d05253a4a22c97e508c08899c6bfe21e2efbeb8d9daaeebac7474082699ff74b5bf24ebd227858b90a8b769db89c2669d31ae5c92e31515c6104,Chrome|Opera,5/14/2016,16:52:03,Eastern Daylight Time,9,N/A,"[N/A, e28b1843c837e5093267d32d05da4dfff819f5c5554a1695e40671f221de53ed9d487ddc736f78e1e342fe102507fb809f78c9f8f8221e5411623a16e1463cc5, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, af1e369fa657d7cc9f2d45b3e18d6a55cbdf6ab823fcae9b9b0de708aa06d43f416344ac2210e8de2f4e0ca6055ffb489c7639566f1d545220ee33ceb0c077d7]",cd79e9b290ff1250941e7efa4e550c1613939c7eef6ab0f6c486d22a79394fb1f269992aa579bcf707c5d0dd8dfba58bece815d08b643f2f1cd1105bf9fa43ec,"[sitescout.com, doubleclick.net, typography.com, googletagmanager.com, google.com, nflximg.com, googleusercontent.com, linkedin.com, pixel.ad, facebook.net, facebook.com, google-analytics.com, d2ygrtdi28m8fp.cloudfront.net, optimizely.com]"
d7a3ad8b80d3d05253a4a22c97e508c08899c6bfe21e2efbeb8d9daaeebac7474082699ff74b5bf24ebd227858b90a8b769db89c2669d31ae5c92e31515c6104,Chrome|Opera,5/15/2016,0:51:36,Eastern Daylight Time,9,"[N/A, e28b1843c837e5093267d32d05da4dfff819f5c5554a1695e40671f221de53ed9d487ddc736f78e1e342fe102507fb809f78c9f8f8221e5411623a16e1463cc5, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, af1e369fa657d7cc9f2d45b3e18d6a55cbdf6ab823fcae9b9b0de708aa06d43f416344ac2210e8de2f4e0ca6055ffb489c7639566f1d545220ee33ceb0c077d7]","[N/A, e28b1843c837e5093267d32d05da4dfff819f5c5554a1695e40671f221de53ed9d487ddc736f78e1e342fe102507fb809f78c9f8f8221e5411623a16e1463cc5, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, bb8e459ac72ab4967516a5f398a651c252b63adc5209644a56d1f9aa5bb7c8909e5f1ae03f6195e52b5f0eb4f1cc871cf3ae49326615f391c60157c47e20510e]",cd79e9b290ff1250941e7efa4e550c1613939c7eef6ab0f6c486d22a79394fb1f269992aa579bcf707c5d0dd8dfba58bece815d08b643f2f1cd1105bf9fa43ec,"[sitescout.com, doubleclick.net, typography.com, googletagmanager.com, google.com, nflximg.com, googleusercontent.com, linkedin.com, pixel.ad, facebook.net, facebook.com, google-analytics.com, d2ygrtdi28m8fp.cloudfront.net, optimizely.com]"
d7a3ad8b80d3d05253a4a22c97e508c08899c6bfe21e2efbeb8d9daaeebac7474082699ff74b5bf24ebd227858b90a8b769db89c2669d31ae5c92e31515c6104,Chrome|Opera,5/15/2016,18:33:11,Eastern Daylight Time,2,N/A,"[8232044b260bbbf74dfe24210a400c1a6bcb46efc8c562bb0a40c869d131380cdced954a51a01dbdce28c76c8a345cd7759f912ce469f0b0c97b6ac6d6cdc856, f9bfec6d1d3cf5866e2724a48a08a6f75471f7e7c5919d0e505af8f297831c591b34fb49211ca5f6ee62ffe1a5ccd5ef68b05645e6bb61a6102edd7c2bd85756, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, N/A]",429c5a68a28cf975ebe746881bd3e59ce7f3d22d905e4ccdc6e3094b0ed0214edd88db060743a77dc1c54329530c348507063264e966042e01a3750ca9765c13,"[stgbssint.com]"
d7a3ad8b80d3d05253a4a22c97e508c08899c6bfe21e2efbeb8d9daaeebac7474082699ff74b5bf24ebd227858b90a8b769db89c2669d31ae5c92e31515c6104,Chrome|Opera,5/15/2016,18:33:15,Eastern Daylight Time,2,N/A,"[N/A, c9d9f06d5e24609ca4ef4dfdf66dc5b5991774c66d710840b289f1ffb7c81449baab615e9c05cf294bc444e6bba47eea5e62f94d6122a90e67d13d9e584c0f96, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, a853ebbe735097ca95fc9ccbfea23c32b7b869309da48177f5f7e3e0b325f3fab6c809921e4a2d47937ff1ac1ead5edfb86af9077c7cd8ef92c7c0b0128b0f82]",f115a0862cb2ae7be03defc4569152939a2b5a664f743f669753724efef25a47648677f2c654924e0d6c71d7a91f289974a2db157ac1d7b5a913bf6ab3bcd03b,"[youtube.com, googleadservices.com, ggpht.com, dmtry.com, www.googleapis.com, ajax.googleapis.com, doubleclick.net, googletagmanager.com, fonts.googleapis.com, rgc-deps.appspot.com, ytimg.com, maps.googleapis.com, googleusercontent.com, khms0.googleapis.com, mt.googleapis.com, storage.googleapis.com, cbks0.googleapis.com, content.googleapis.com, gstatic.com, google-analytics.com, google.com, khms1.googleapis.com]"
d7a3ad8b80d3d05253a4a22c97e508c08899c6bfe21e2efbeb8d9daaeebac7474082699ff74b5bf24ebd227858b90a8b769db89c2669d31ae5c92e31515c6104,Chrome|Opera,5/15/2016,22:41:10,Eastern Daylight Time,2,N/A,"[N/A, c9d9f06d5e24609ca4ef4dfdf66dc5b5991774c66d710840b289f1ffb7c81449baab615e9c05cf294bc444e6bba47eea5e62f94d6122a90e67d13d9e584c0f96, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, a853ebbe735097ca95fc9ccbfea23c32b7b869309da48177f5f7e3e0b325f3fab6c809921e4a2d47937ff1ac1ead5edfb86af9077c7cd8ef92c7c0b0128b0f82]",9619f0b4c6300f58e4f2076435cf2aafaa4fc517a7e833cf045e66c140b897e214cc23ba325f859b6eabdf06e004311fdbbcac5bd8050bf21f9c9afacfa1d200,"[youtube.com, googleadservices.com, ggpht.com, dmtry.com, www.googleapis.com, ajax.googleapis.com, doubleclick.net, googletagmanager.com, fonts.googleapis.com, rgc-deps.appspot.com, ytimg.com, maps.googleapis.com, googleusercontent.com, khms0.googleapis.com, mt.googleapis.com, storage.googleapis.com, cbks0.googleapis.com, content.googleapis.com, gstatic.com, google-analytics.com, google.com, khms1.googleapis.com]"
d7a3ad8b80d3d05253a4a22c97e508c08899c6bfe21e2efbeb8d9daaeebac7474082699ff74b5bf24ebd227858b90a8b769db89c2669d31ae5c92e31515c6104,Chrome|Opera,5/15/2016,22:41:26,Eastern Daylight Time,12,"[N/A, c9d9f06d5e24609ca4ef4dfdf66dc5b5991774c66d710840b289f1ffb7c81449baab615e9c05cf294bc444e6bba47eea5e62f94d6122a90e67d13d9e584c0f96, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, N/A]","[N/A, 3ac126030bcbd5547464494ae521a66536d91cabfa195e753c43052215bf5e089a758d07fdfca609645172a6286676bf396647c3076b27f6a110edd045bdf253, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, 1cdbe670df1ff21f95a871931230c5fbd91490a88ca5523e2d413e1d7537b1551d279a12d75f10fe85bfa49ecc541587fc041c291d285d889258fac3f175eb48]",fc7a0eda48b3b55eba1196645211e79257ea25fbd571a827f7a230a1ed5d8bdbaf67f2a052f8005967a3e907b15a636a97220cf204ff2dad7a1056cd049db5a5,"[msn.com, foxmediacontainer.s3.amazonaws.com, youtube.com, adnxs.com, adobetag.com, chango.com, dsply.com, answerscloud.com, atdmt.com, googleadservices.com, gwallet.com, 2mdn.net, cloudflare.com, bizographics.com, lithium.com, linkedin.com, bing.com, ajax.googleapis.com, doubleclick.net, omtrdc.net, adobedtm.com, googletagmanager.com, adsrvr.org, sharethis.com, liveperson.net, bootstrapcdn.com, twitter.com, t.co, addthis.com, facebook.com, idio.co, owneriq.net, brcdn.com, demdex.net, serving-sys.com, amazon-adsystem.com, yieldoptimizer.com, sojern.com, rlcdn.com, brsrvr.com, btrll.com, clicktale.net, advertising.com, turn.com, iasds01.com, crazyegg.com, pubmatic.com, eloqua.com, eum-appdynamics.com, yahoo.com, en25.com, mathtag.com, tribalfusion.com, addthisedge.com, rfihub.com, google.com, rfihub.net, collective-media.net, salesforceliveagent.com, appdynamics.com, liadm.com, casalemedia.com, google-analytics.com]"
d7a3ad8b80d3d05253a4a22c97e508c08899c6bfe21e2efbeb8d9daaeebac7474082699ff74b5bf24ebd227858b90a8b769db89c2669d31ae5c92e31515c6104,Chrome|Opera,5/15/2016,22:41:39,Eastern Daylight Time,12,"[N/A, 3ac126030bcbd5547464494ae521a66536d91cabfa195e753c43052215bf5e089a758d07fdfca609645172a6286676bf396647c3076b27f6a110edd045bdf253, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, 1cdbe670df1ff21f95a871931230c5fbd91490a88ca5523e2d413e1d7537b1551d279a12d75f10fe85bfa49ecc541587fc041c291d285d889258fac3f175eb48]","[800d134cccea4adbf3daafcc6eefefd753e95a73c32059be89441efe7956ee5b8acfccf65bac5200580e6410bf82a30a66c59549aab6a75b2e5091c8d4db7213, 3ac126030bcbd5547464494ae521a66536d91cabfa195e753c43052215bf5e089a758d07fdfca609645172a6286676bf396647c3076b27f6a110edd045bdf253, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, N/A]",c81e07e5d4bd4965ac88f65c01c9ff5a1728bfd4a2137e5717686c546ba9d9cba601852f2b869877041ec4f01b93167ac22466df61d211d17b535b68873012b6,"[demdex.net, adobedtm.com, omtrdc.net, dsply.com, answerscloud.com, liveperson.net]"
d7a3ad8b80d3d05253a4a22c97e508c08899c6bfe21e2efbeb8d9daaeebac7474082699ff74b5bf24ebd227858b90a8b769db89c2669d31ae5c92e31515c6104,Chrome|Opera,5/15/2016,22:41:58,Eastern Daylight Time,12,"[800d134cccea4adbf3daafcc6eefefd753e95a73c32059be89441efe7956ee5b8acfccf65bac5200580e6410bf82a30a66c59549aab6a75b2e5091c8d4db7213, 3ac126030bcbd5547464494ae521a66536d91cabfa195e753c43052215bf5e089a758d07fdfca609645172a6286676bf396647c3076b27f6a110edd045bdf253, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, N/A]","[800d134cccea4adbf3daafcc6eefefd753e95a73c32059be89441efe7956ee5b8acfccf65bac5200580e6410bf82a30a66c59549aab6a75b2e5091c8d4db7213, 3ac126030bcbd5547464494ae521a66536d91cabfa195e753c43052215bf5e089a758d07fdfca609645172a6286676bf396647c3076b27f6a110edd045bdf253, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, cb54b4f05019aa99809820e147385cb4450e29b2c21fffc75f04ce2655e929bd89883e7fe014b05c6e63acb4211f5ce62cb98559b9cf1f6db142b89e527d1147]",bcd4c27ffb02cff20ecd3e7c81a41b1c2b6d1c59348171d23d1124addc8deafffa7de09bfdbb1880cb217dbb78c945d491596c4637afae4b5a6f8896f4362193,"[demdex.net, adobedtm.com, omtrdc.net, dsply.com, answerscloud.com, liveperson.net]"
d7a3ad8b80d3d05253a4a22c97e508c08899c6bfe21e2efbeb8d9daaeebac7474082699ff74b5bf24ebd227858b90a8b769db89c2669d31ae5c92e31515c6104,Chrome|Opera,5/15/2016,22:41:59,Eastern Daylight Time,12,"[800d134cccea4adbf3daafcc6eefefd753e95a73c32059be89441efe7956ee5b8acfccf65bac5200580e6410bf82a30a66c59549aab6a75b2e5091c8d4db7213, 3ac126030bcbd5547464494ae521a66536d91cabfa195e753c43052215bf5e089a758d07fdfca609645172a6286676bf396647c3076b27f6a110edd045bdf253, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, cb54b4f05019aa99809820e147385cb4450e29b2c21fffc75f04ce2655e929bd89883e7fe014b05c6e63acb4211f5ce62cb98559b9cf1f6db142b89e527d1147]","[ca5753ae9e4acb1b807d42632b376804261377939e73053ae393aa19d5e4288e9657a0662bd6567742dcda9a33953be221de2321b3019a04fa75809b3921af28, 3ac126030bcbd5547464494ae521a66536d91cabfa195e753c43052215bf5e089a758d07fdfca609645172a6286676bf396647c3076b27f6a110edd045bdf253, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, 5ca3abbcc8ed2e7e8c2965778cdaf305914985a0131e6ac73f6c2415db73560f9d690ad355fa2fb95e5036ba7eddb6709ab98c7f5ae94b4aedf4453ce49012ff]",6391c8b4f22dba49e759ff4dcaca8980bcc9f51d728bca4241d44aeec1f27bfee19dc16d7c2625b73e919147cc057e42acc3cf275fd29a89b53193ec00991286,"N/A"
d7a3ad8b80d3d05253a4a22c97e508c08899c6bfe21e2efbeb8d9daaeebac7474082699ff74b5bf24ebd227858b90a8b769db89c2669d31ae5c92e31515c6104,Chrome|Opera,5/15/2016,22:42:02,Eastern Daylight Time,12,"[26907530f8fd7cb640aa405a839ebcd87d3bb362928abf3b4210863cd41492a332bd8be39a3ec58d3b3676c99cca992fa63c5dc0a57a6b81d979c83c51a52159, bec544628c10f01a6ea63b5b742c19348cb0405519516c4bc56c9e95dd8b5f639bd99771cadfb54355f7bb7a3212e1cb8a37b31fe76f57fefe3fa653a8aadf2f, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, 9072276670f98300b2ce172548fd7accf7a52aec776305c5de8208fa3d302d9f85221dde233924fa0a7898318f9d7712b5f3e221435b9ce72cc978cbc693508a]","[800d134cccea4adbf3daafcc6eefefd753e95a73c32059be89441efe7956ee5b8acfccf65bac5200580e6410bf82a30a66c59549aab6a75b2e5091c8d4db7213, 3ac126030bcbd5547464494ae521a66536d91cabfa195e753c43052215bf5e089a758d07fdfca609645172a6286676bf396647c3076b27f6a110edd045bdf253, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, c12dcd4677f9fac63adb212dac02e0d6b564330ce3a14dd59ce1ef0fa1df2c9540fedd4b08e73ce8c9b798f50a5a0b3bab101a461c30a5c90fc1b766dd3ad7ee]",84a26ab8b05abf30dc97bfd2ea2fb98fafa4b183594264f1e610e642f8c346664aeb365734cbc9b535b2e3edb2e8f6010e773085f78104bbf2e30a455b521815,"[demdex.net, adobedtm.com, omtrdc.net, dsply.com, answerscloud.com, liveperson.net]"
d7a3ad8b80d3d05253a4a22c97e508c08899c6bfe21e2efbeb8d9daaeebac7474082699ff74b5bf24ebd227858b90a8b769db89c2669d31ae5c92e31515c6104,Chrome|Opera,5/15/2016,22:42:15,Eastern Daylight Time,12,"[800d134cccea4adbf3daafcc6eefefd753e95a73c32059be89441efe7956ee5b8acfccf65bac5200580e6410bf82a30a66c59549aab6a75b2e5091c8d4db7213, 3ac126030bcbd5547464494ae521a66536d91cabfa195e753c43052215bf5e089a758d07fdfca609645172a6286676bf396647c3076b27f6a110edd045bdf253, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, c12dcd4677f9fac63adb212dac02e0d6b564330ce3a14dd59ce1ef0fa1df2c9540fedd4b08e73ce8c9b798f50a5a0b3bab101a461c30a5c90fc1b766dd3ad7ee]","[800d134cccea4adbf3daafcc6eefefd753e95a73c32059be89441efe7956ee5b8acfccf65bac5200580e6410bf82a30a66c59549aab6a75b2e5091c8d4db7213, 3ac126030bcbd5547464494ae521a66536d91cabfa195e753c43052215bf5e089a758d07fdfca609645172a6286676bf396647c3076b27f6a110edd045bdf253, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, 2bfda4da4d3174dfd6b1f48ae09fd62d4d522fbc5cefef20680a30dc57dfaa4a69f0372e03651edbda7cee5486daf3af6fb2e81b6e1fda049a802eafd52ba709]",3f2e3ebbc27f5f3e6daff30c31011caeb25f0161a7296a19fee47b258107b1adcfd694cd9a70ed6241f7a194af02a2820084fed0a68dcd482783c65b51cf4cee,"[demdex.net, adobedtm.com, omtrdc.net, dsply.com, answerscloud.com, liveperson.net]"
d7a3ad8b80d3d05253a4a22c97e508c08899c6bfe21e2efbeb8d9daaeebac7474082699ff74b5bf24ebd227858b90a8b769db89c2669d31ae5c92e31515c6104,Chrome|Opera,5/15/2016,22:42:20,Eastern Daylight Time,14,"[800d134cccea4adbf3daafcc6eefefd753e95a73c32059be89441efe7956ee5b8acfccf65bac5200580e6410bf82a30a66c59549aab6a75b2e5091c8d4db7213, 3ac126030bcbd5547464494ae521a66536d91cabfa195e753c43052215bf5e089a758d07fdfca609645172a6286676bf396647c3076b27f6a110edd045bdf253, 3f2439eecffaf44ebdb23442b55fb375e791afc4c3297141b95626687d7a47d8f73b87e206c9147c31680dcbb6e3e8124e578c88ce31d88c46565c297a7d4cf2, 2bfda4da4d3174dfd6b1f48ae09fd62d4d522fbc5cefef20680a30dc57dfaa4a69f0372e03651edbda7cee5486daf3af6fb2e81b6e1fda049a802eafd52ba709]","[0de9aab7fa2e51bccefa28a4cb04c04997519b2668f26ab547610bc119d7036ef2e190b567d6981651328b5a835e617e5862f20cf8fcb924a7e72434fdf425cc, 7884f16d5df6c3ee50814dbc27d99a5e5223996ee028329b7cb16e154992ed1f01b38219e1ca3b0fc74d3bec2f7863d0804887ab67c0e7e8eb38c26da5e26401, 29c710d0ba18d7497c8ede03bd550fda7f8d5e25c30178bc732e199397ba520a0c9a8cb7844821056989b084d6e99041ae559615de7c5298e7a161f5c0dbe47e, 0bbbb67385c709ea0da12d85f0625137aaf74cf9061602df50628394ccdfecdc124d870f3b9bc78553abc815c91640a296331df05d9c1c9e23ea523017eba8ff]",N/A,"[demdex.net, adobedtm.com, omtrdc.net, dsply.com, answerscloud.com, liveperson.net]"
d7a3ad8b80d3d05253a4a22c97e508c08899c6bfe21e2efbeb8d9daaeebac7474082699ff74b5bf24ebd227858b90a8b769db89c2669d31ae5c92e31515c6104,Chrome|Opera,5/15/2016,22:42:21,Eastern Daylight Time,14,"[0de9aab7fa2e51bccefa28a4cb04c04997519b2668f26ab547610bc119d7036ef2e190b567d6981651328b5a835e617e5862f20cf8fcb924a7e72434fdf425cc, 7884f16d5df6c3ee50814dbc27d99a5e5223996ee028329b7cb16e154992ed1f01b38219e1ca3b0fc74d3bec2f7863d0804887ab67c0e7e8eb38c26da5e26401, 29c710d0ba18d7497c8ede03bd550fda7f8d5e25c30178bc732e199397ba520a0c9a8cb7844821056989b084d6e99041ae559615de7c5298e7a161f5c0dbe47e, 0bbbb67385c709ea0da12d85f0625137aaf74cf9061602df50628394ccdfecdc124d870f3b9bc78553abc815c91640a296331df05d9c1c9e23ea523017eba8ff]","[0de9aab7fa2e51bccefa28a4cb04c04997519b2668f26ab547610bc119d7036ef2e190b567d6981651328b5a835e617e5862f20cf8fcb924a7e72434fdf425cc, 7884f16d5df6c3ee50814dbc27d99a5e5223996ee028329b7cb16e154992ed1f01b38219e1ca3b0fc74d3bec2f7863d0804887ab67c0e7e8eb38c26da5e26401, 29c710d0ba18d7497c8ede03bd550fda7f8d5e25c30178bc732e199397ba520a0c9a8cb7844821056989b084d6e99041ae559615de7c5298e7a161f5c0dbe47e, 0bbbb67385c709ea0da12d85f0625137aaf74cf9061602df50628394ccdfecdc124d870f3b9bc78553abc815c91640a296331df05d9c1c9e23ea523017eba8ff]",9b007e01e72e124807351e04fa6132247d1ddcc0fec543a2c1dafcc43f58e7a84d179c21b36d4c96059f0284316dc4a74d4c96836e3fc57d12544fc087646188,"N/A"
d7a3ad8b80d3d05253a4a22c97e508c08899c6bfe21e2efbeb8d9daaeebac7474082699ff74b5bf24ebd227858b90a8b769db89c2669d31ae5c92e31515c6104,Chrome|Opera,5/15/2016,22:42:31,Eastern Daylight Time,14,"[0de9aab7fa2e51bccefa28a4cb04c04997519b2668f26ab547610bc119d7036ef2e190b567d6981651328b5a835e617e5862f20cf8fcb924a7e72434fdf425cc, 7884f16d5df6c3ee50814dbc27d99a5e5223996ee028329b7cb16e154992ed1f01b38219e1ca3b0fc74d3bec2f7863d0804887ab67c0e7e8eb38c26da5e26401, 29c710d0ba18d7497c8ede03bd550fda7f8d5e25c30178bc732e199397ba520a0c9a8cb7844821056989b084d6e99041ae559615de7c5298e7a161f5c0dbe47e, 0bbbb67385c709ea0da12d85f0625137aaf74cf9061602df50628394ccdfecdc124d870f3b9bc78553abc815c91640a296331df05d9c1c9e23ea523017eba8ff]","[0de9aab7fa2e51bccefa28a4cb04c04997519b2668f26ab547610bc119d7036ef2e190b567d6981651328b5a835e617e5862f20cf8fcb924a7e72434fdf425cc, 7884f16d5df6c3ee50814dbc27d99a5e5223996ee028329b7cb16e154992ed1f01b38219e1ca3b0fc74d3bec2f7863d0804887ab67c0e7e8eb38c26da5e26401, 29c710d0ba18d7497c8ede03bd550fda7f8d5e25c30178bc732e199397ba520a0c9a8cb7844821056989b084d6e99041ae559615de7c5298e7a161f5c0dbe47e, 0bbbb67385c709ea0da12d85f0625137aaf74cf9061602df50628394ccdfecdc124d870f3b9bc78553abc815c91640a296331df05d9c1c9e23ea523017eba8ff]",N/A,"N/A"
d7a3ad8b80d3d05253a4a22c97e508c08899c6bfe21e2efbeb8d9daaeebac7474082699ff74b5bf24ebd227858b90a8b769db89c2669d31ae5c92e31515c6104,Chrome|Opera,5/15/2016,22:42:32,Eastern Daylight Time,14,"[0de9aab7fa2e51bccefa28a4cb04c04997519b2668f26ab547610bc119d7036ef2e190b567d6981651328b5a835e617e5862f20cf8fcb924a7e72434fdf425cc, 7884f16d5df6c3ee50814dbc27d99a5e5223996ee028329b7cb16e154992ed1f01b38219e1ca3b0fc74d3bec2f7863d0804887ab67c0e7e8eb38c26da5e26401, 29c710d0ba18d7497c8ede03bd550fda7f8d5e25c30178bc732e199397ba520a0c9a8cb7844821056989b084d6e99041ae559615de7c5298e7a161f5c0dbe47e, 0bbbb67385c709ea0da12d85f0625137aaf74cf9061602df50628394ccdfecdc124d870f3b9bc78553abc815c91640a296331df05d9c1c9e23ea523017eba8ff]","[0de9aab7fa2e51bccefa28a4cb04c04997519b2668f26ab547610bc119d7036ef2e190b567d6981651328b5a835e617e5862f20cf8fcb924a7e72434fdf425cc, 7884f16d5df6c3ee50814dbc27d99a5e5223996ee028329b7cb16e154992ed1f01b38219e1ca3b0fc74d3bec2f7863d0804887ab67c0e7e8eb38c26da5e26401, 29c710d0ba18d7497c8ede03bd550fda7f8d5e25c30178bc732e199397ba520a0c9a8cb7844821056989b084d6e99041ae559615de7c5298e7a161f5c0dbe47e, 0bbbb67385c709ea0da12d85f0625137aaf74cf9061602df50628394ccdfecdc124d870f3b9bc78553abc815c91640a296331df05d9c1c9e23ea523017eba8ff]",9b007e01e72e124807351e04fa6132247d1ddcc0fec543a2c1dafcc43f58e7a84d179c21b36d4c96059f0284316dc4a74d4c96836e3fc57d12544fc087646188,"N/A"
